V101_codierer,V102_gruppe,Fallzahl,V103_teilnehmer,V104_start,V105_end,V201_adressat,V202_bezug,V203_thema,V204_bewertung_merkel,V205_bewertung_steinbrueck,V206_persuasion,V300_transkript,V301_primaermuster,V302_sekundaermuster,V401_zustimmung,V402_ablehnung,Dauer,Gewichtungsfaktor,ValideKH
4,5,306,1,0:41:35,0:41:46,80,11,37,9,9,2,"Und dann kommt der Vermieter noch, das habe ich letztens noch gesehen, und nimmt dann nicht für die Wohnung, sondern pro Matraze nimmt der Miete. (lacht) Weißt du, pro Matratze hundertzwanzig Euro Miete da kann der seine 45 Quadratmeter Wohnung, hat er dann für anderthalb tausend Euro vermietet.",60,30,0,0,11,1,1
4,5,307,2,0:41:46,0:41:47,80,11,37,9,9,3,"Megageil, das muss ich auch machen",50,70,0,0,1,1,1
4,5,308,1,0:41:47,0:41:48,80,11,37,9,9,3,"Der Hammer, echt.",60,99,0,0,1,1,1
4,5,309,2,0:41:49,0:41:53,80,11,37,9,9,3,"Mach ich auch. (.) Wenn Amazon mal fragt, ob sie ein paar Matratzen reinschmeißen können, so ""Jo"".",50,70,0,0,4,1,1
4,5,310,1,0:41:53,0:41:53,80,11,37,9,9,3,Echt.,50,70,0,0,1,1,1
4,5,311,2,0:41:56,0:41:56,80,11,37,9,9,3,Aber nur die Kleinen.,50,70,0,0,1,1,1
4,5,312,1,0:41:57,0:41:58,80,11,37,9,9,3,"Ja, diese Kindermatratzen.",50,70,0,0,1,1,1
4,5,313,2,0:41:58,0:42:00,80,11,37,9,9,3,"Wie die Koreaner, die brauchen ja keine große Matraze.",50,70,0,0,2,1,1
4,5,314,1,0:42:00,0:42:00,80,11,37,9,9,3,Ja genau. (lächelt),50,70,0,0,1,1,1
4,5,315,2,0:42:56,0:43:03,80,11,37,9,9,3,"Was ist denn acht Euro fünfzig für ein Monatslohn? Wenn ich meine Vierzig-Stunden-Woche, acht Euro fünfzig, was verdien ich denn da?",30,99,0,0,7,1,1
4,5,316,1,0:43:04,0:43:08,80,11,37,9,9,3,"Musst du eher hundertsechzig rechnen, oder? (.) Mal hundertsechzig.",30,99,0,0,4,1,1
4,5,317,2,0:43:08,0:43:10,80,11,37,9,9,3,"Ja, aber ich mein jetzt vierzig Wochenstunden, so.",30,99,0,0,2,1,1
4,5,318,1,0:43:11,0:43:12,80,11,37,9,9,3,"Ja, aber weißt du, was du in einer Woche verdienst?",30,99,0,0,1,1,1
4,5,319,2,0:43:13,0:43:17,80,11,37,9,9,3,"Ne, ich meinte bei einer vierzig Stunden Woche. Kennst ja diese,  wenn man jetzt irgendwie hat /",30,99,0,0,4,1,1
4,5,320,1,0:43:16,0:43:29,80,11,37,9,9,3,"Jaja, gut. Das wären achthundertfünfzig, die Hälfte von achthundertfünfzig sind zwölfhundertfünfundsiebzig, zwölfhundertachtzig, dreizehnhundertzwanzig Euro. (..) Brutto, ne?",30,99,0,0,13,1,1
4,5,321,2,0:43:30,0:43:30,80,11,37,9,9,3,"Mh, jaja.",30,99,0,0,1,1,1
4,5,322,2,0:43:32,0:43:34,80,11,37,9,9,3,Yeay. (lacht) Da kannst du auch reich mit werden. (ironisch),30,70,0,0,2,1,1
4,5,323,1,0:43:34,0:43:35,80,11,37,9,9,3,"Jaja, super wär das.",30,70,0,0,1,1,1
4,5,324,1,0:43:41,0:43:48,80,11,37,9,9,3,"Da kriege ich aber ordentlich, also / (..) Das Vierfache verdiene ich im Moment. (.) Wenn ich jetzt richtig überschlagen hab.",50,30,0,0,7,1,1
4,5,325,2,0:43:52,0:43:53,80,11,37,9,9,3,Brutto.,50,30,0,0,1,1,1
4,5,326,1,0:43:53,0:43:56,80,11,37,9,9,3,"Ja, was soll ich sagen? (lacht)",50,30,0,0,3,1,1
4,5,327,2,0:43:56,0:43:56,80,11,37,9,9,3,Das ist ja das Problem. (lächelt),50,99,0,0,1,1,1
4,5,344,1,0:45:56,0:45:57,80,11,36,9,9,3,"Wann wir mal in Rente gehen dürfen, oder?",50,99,0,0,1,1,1
4,5,345,2,0:45:58,0:45:59,80,11,36,9,9,3,"Pfh, wahrscheinlich gar nicht.",50,99,0,0,1,1,1
4,5,346,1,0:46:00,0:46:00,80,11,36,9,9,3,Siebzig?,50,99,0,0,1,1,1
4,5,347,2,0:46:07,0:46:08,80,11,36,9,9,3,"Glaubst du überhaupt, dass du noch was kriegst?",50,99,0,0,1,1,1
4,5,348,1,0:46:09,0:46:16,80,11,36,9,9,3,"Ich hab so eine private, aber ich muss ganz ehrlich sagen, mir ist das scheißegal. Also ich hab da wenig Erwartungshaltung.",50,99,0,0,7,1,1
4,5,349,2,0:46:17,0:46:19,80,11,36,9,9,3,"Ja, ich glaub auch. Also ich denk manchmal, wenn ich selber vorsorgen muss, irgendwie/",50,99,0,0,2,1,1
4,5,350,1,0:46:20,0:46:25,80,11,36,9,9,3,"Ja. Aber dass du ein Haus ist schon ein guter Einsatz, weißt du? Da weißt du, dass du den Arsch trocken hast.",50,99,0,0,5,1,1
4,5,351,2,0:46:28,0:46:29,80,11,36,9,9,3,"Dann musste hundert Kartoffeln in den Keller schmeißen, oder so.",50,99,0,0,1,1,1
4,5,359,2,0:48:12,0:48:16,80,31,36,9,9,2,"Naja, so interessant das ist, eine Begrenzung, so dramatisch viel kriegen die doch gar nicht.",30,60,0,0,4,1,1
4,5,360,1,0:48:16,0:48:21,80,31,36,9,9,2,"Ja, weil sonst viele nichts kriegen. Das sind aber ganz schön große Summen. Also da kommt was zusammen im nächsten Jahr.",30,60,0,0,5,1,1
4,5,361,2,0:48:24,0:48:54,80,31,36,9,9,2,"Ja gut, aber ist erstmal die Frage, von wem redet der denn jetzt: von den Leuten, die mal vier Jahre im Landtag saßen, oder zehn Jahre, weil die, das ist natürlich ganz ordentlich, was die da abkassieren. Aber wenn ich jetzt meine Kollegen, oder wir, die da bis/ Also, zum Beispiel, man ist  jetzt gestern in Rente gegangen, ja, also quasi jetzt zum ersten neunten, der hat auch, wie lange hat der gearbeitet, bis er fünfundsechzig war? (.) Und der geht jetzt auch, der kriegt achtzig Prozent (.) seiner letzten/",30,50,0,0,30,1,1
4,5,362,1,0:48:55,0:48:56,80,31,36,9,9,2,Aber das ist doch schon ordentlich.,60,99,0,0,1,1,1
4,5,363,2,0:48:56,0:49:06,80,31,36,9,9,2,Ja. (..) Aber viel schlechter steh ich auch nicht da. (..) Mit unserer komischen Zusatzkasse da und dem ganzen Mist und so. Also das ist/,60,50,0,0,10,1,1
4,5,364,1,0:49:07,0:49:11,80,31,36,9,9,2,"Ja nur der bekommt es ja quasi ohne dass er noch extra irgendwelche Dinger genommen hat. Das ist ja jetzt ein Zubrot, ne?",60,50,0,0,4,1,1
4,5,365,2,0:49:12,0:49:27,80,31,36,9,9,2,"Ja gut, aber du kannst ja mal sehen, dafür haben sie, also das sind ja die Beamten, da kann man ja auch sagen ""ok, die müssen nicht einzahlen, dafür auf dem Lohnzettel taucht es halt nicht auf."" Und bei mir steht halt drauf, dass ich soundsoviel in die Rentenkasse einzahle. Aber irgendwo zahlen die dann ja auch ein. Also theoretisch, wenn man so will. Das zahlt man denen ja nicht/",50,30,0,0,15,1,1
4,5,366,2,0:49:34,0:49:43,80,31,36,9,9,3,Ist ja im Prinzip genauso wie warum das jetzt bei mir auf dem Lohnzettel steht. Können Sie ja auch gleich behalten. Die nehmen es mir ja weg und geben es mir dann wieder weg. Da können sie es im grundegommen auch gleich behalten oder so ein Quatsch.,50,60,0,0,9,1,1
4,5,367,1,0:49:40,0:49:40,80,31,36,9,9,3,Jaja.,50,60,0,0,1,1,1
4,5,368,2,0:49:48,0:49:54,80,11,36,9,9,3,"Also ich wollte mich ja, wo sie mich verbeamten wollten, oder mir das angeboten haben, ja, die Altersversorgung, die ist nicht besser.",50,60,0,0,6,1,1
4,5,369,1,0:49:56,0:49:58,80,11,36,9,9,3,"Ja, ne, gut.",50,60,0,0,2,1,1
4,5,370,2,0:49:57,0:50:07,80,11,36,9,9,3,"Also mit unserem System, was wir da jetzt noch haben, ist das eigentlich genauso. Die Krankenversicherung ist, solange du single bist, besser.",30,60,0,0,10,1,1
4,5,371,1,0:50:09,0:50:09,80,11,36,9,9,3,Ja?,30,60,0,0,1,1,1
4,5,372,2,0:50:09,0:50:09,80,11,36,9,9,3,Ja.,30,60,0,0,1,1,1
4,5,373,1,0:50:10,0:50:10,80,11,36,9,9,3,Komisch,30,60,0,0,1,1,1
4,5,374,2,0:50:11,0:50:48,80,11,36,9,9,3,"Ja, weil du privatversichert bist, du musst dich ja privatversichern. Und da gibt's ja, wenn du jung bist und gesund bist, kannst du sagen wie eine KFZ-Versicherung. So schadesnfrei im Jahr, kriegst dein ganzes Geld wieder und so, das ist da irgendwo. Aber wenn du Familie hast, mit Kindern, wo auch mal was passiert oder so, das wird sauteuer. Also ich schätze, also Kollegen sagen, das kannst du fast nicht bezahlen. (.) Da ist es halt auch so, dass die Frau noch irgendwie/ Also wenn die Frau arbeiten geht, sind meine Kollegen alle da mit reingegangen. (.) Also, wenn die dann in der gesetzlichen Krankenkasse irgendwo ist, dann gehst du da einfach mit rein. (.) Weil es einfach billiger ist.",30,50,0,0,37,1,1
4,5,375,1,0:50:19,0:50:19,80,11,36,9,9,3,Jaja.,30,50,0,0,1,1,1
4,5,376,1,0:50:45,0:50:47,80,11,36,9,9,3,Ja? Ja gut.,30,50,0,0,2,1,1
4,5,377,2,0:51:53,0:51:54,80,31,36,9,1,2,"Ich fänd das gar nicht so schlecht, wenn man das machen würde.",60,99,0,0,1,1,1
4,5,378,1,0:51:56,0:52:04,80,11,36,9,9,3,"Der Nachbar meiner Eltern, der Herr Ruhe. Von Marcel der Vater. Der hat bei Kramer gearbeitet, die haben aber wieder geschlossen. Selbstständig als Polsterer.",50,99,0,0,8,1,1
4,5,379,2,0:51:59,0:51:59,80,11,36,9,9,3,Ja.,50,99,0,0,1,1,1
4,5,380,2,0:52:05,0:52:06,80,11,36,9,9,3,"Ja, aber war er doch schon immer, oder?",50,99,0,0,1,1,1
4,5,381,1,0:52:06,0:52:10,80,11,36,9,9,3,"Ja, aber der war ja Kleinunternehmer und jetzt ist er selbstständig richtig, ne?",50,99,0,0,4,1,1
4,5,382,2,0:52:11,0:52:11,80,11,36,9,9,3,Achso.,50,99,0,0,1,1,1
4,5,383,1,0:52:11,0:52:40,80,11,36,9,9,3,"Und die Indira, wie heißt sie noch? Inra? Die arbeitet bei der Rentenkasse. Und da hat er sie gefragt ""pass mal auf, wenn ich jetzt hier einzahle"", als Selbstständiger ist das ja freiwillig einzuzahlen, ne, ""wieviel macht das danach bei der Rente aus?"" Er würd halt sieben Euro mehr kriegen, in, was sagt er, knapp vier Jahre muss er noch, muss aber pro Monat, um diese sieben Euro zu kriegen, weil er eine Beitragsjahre quasi voll hat, muss er hundersiebzehn Euro einzahlen. (lacht) Ja auch so: (mit verstellter Stimme) ""Lass mich kurz überlegen, mh, NE."" (lacht) Also der zahlt keine Rente mehr ein, der hat die Schnauze voll.",50,99,0,0,29,1,1
4,5,384,2,0:52:14,0:52:14,80,11,36,9,9,3,"Inra, ja.",50,99,0,0,1,1,1
4,5,385,2,0:52:40,0:52:42,80,11,36,9,9,3,"Ja gut, aber wenn er die Beitragsjahre voll hat, ist ja/",50,99,0,0,2,1,1
4,5,386,1,0:52:43,0:52:49,80,11,36,9,9,3,"Ja, das macht keinen Sinn. Weißt du? Stell dir vor, der wäre weiterhin beschäftigt bei Kramer, dann wär es ja genauso. Dann musst du zahlen.",50,99,0,0,6,1,1
4,5,387,2,0:52:49,0:53:07,80,11,36,9,9,3,"Jo. Ja, das ist, wenn du die/ Ich zahl ja auch, wenn du/ Ja gut, mit sechzehn, also am Anfang deiner Lehre zahlst du ja noch nicht viel ein. Wenn überhaupt einen Euro oder so. Aber, wenn ich/ Wir sind ja auch schon weit über die/ Müssen wir bis siebenundsechzig arbeiten haben wir ja auch mehr wie vierzeig, fünfundvierzig Jahre voll oder so.",50,99,0,0,18,1,1
4,5,388,1,0:53:08,0:53:08,80,11,36,9,9,3,"Doch, denk ich auch.",50,99,0,0,1,1,1
4,5,389,1,0:53:40,0:53:48,80,11,34,9,9,2,"Das ist doch der Hammer da, mit diesem Kühlwasser, was da austritt. dreihundert Tonnen am Tag, verseuchtes Wasser, laufen einfach in den Ozean. Unglaublich.",30,60,0,0,8,1,1
4,5,390,2,0:53:48,0:53:50,80,11,34,9,9,2,(Unv.),30,60,0,0,2,1,1
4,5,391,1,0:53:50,0:53:53,80,11,34,9,9,2,"Das ist dann original wie bei den Simpsons, wenn sie so dreiäugige Fische angeln und so. (lacht)",30,70,0,0,3,1,1
4,5,392,2,0:53:52,0:53:55,80,11,34,9,9,3,"Nein, das ist genauso wie mit den Russen, die schmeißen ihren Scheiß auch einfach da ins Wasser.",30,99,0,0,3,1,1
4,5,393,1,0:53:55,0:53:56,80,11,34,9,9,3,"Jaja, alles ins Eismeer, alles versenken.",30,99,0,0,1,1,1
4,5,394,2,0:53:57,0:54:01,80,11,34,9,9,3,"Jaja, ich wollte gerade sagen: ""Wir haben noch ein U-Boot, das leckt irgendwie."" ""Fahr doch, zieh doch den Pfropfen raus, scheißegal."" (lacht)",30,70,0,0,4,1,1
4,5,395,1,0:54:00,0:54:05,80,11,34,9,9,3,"(lacht laut) Ja. Wie hieß dieses andere Ding noch, dieses U-Boot, was damals abgesoffen ist.",30,99,0,0,5,1,1
4,5,396,2,0:54:06,0:54:06,80,11,34,9,9,3,"Kursk, oder was?",30,99,0,0,1,1,1
4,5,397,1,0:54:07,0:54:08,80,11,34,9,9,3,"Kursk, genau, jaja. Kursk.",30,99,0,0,1,1,1
4,5,398,2,0:54:09,0:54:14,80,11,34,9,9,3,"Ja, da sagten die auch, die haben irgendwie so Leuchttürme, die werden mit so Nuklearbatterien betrieben oder so.",30,99,0,0,5,1,1
4,5,399,1,0:54:15,0:54:15,80,11,34,9,9,3,Ernsthaft?,30,99,0,0,1,1,1
4,5,400,2,0:54:16,0:54:29,80,11,34,9,9,3,"Ja, was weiß ich, scheiß drauf. Nach dem Motto ""das leuchtet jetzt fünfzig Jahre, muss keiner nach gucken."" Jo, dann bricht schonmal so ein ganzer Leuchtturm ab und schwimmt dann irgendwo rum. Ja, weg. Weg ist weg.",30,99,0,0,13,1,1
4,5,401,1,0:54:21,0:54:22,80,11,34,9,9,3,"Ja. Jaja, laufen lassen.",30,99,0,0,1,1,1
4,5,402,1,0:54:28,0:54:28,80,11,34,9,9,3,Jo.,30,99,0,0,1,1,1
4,5,410,2,0:55:08,0:55:16,80,11,34,9,9,2,"Ja aber, (..) aber ist ja jetzt mit dieser Atomkraft und so, ist natürlich auch so eine Sache, ne? (.) Diskussionswürdig.",60,99,0,0,8,1,1
4,5,411,1,0:55:19,0:55:36,80,11,34,9,9,2,"Ja, ich bin auch kein großer Freund des Kraftwerkes hier auf dem Berg, auch wenn es der EX-Arbeitgeber von meinem Papa ist und so. Ich seh das ein bisschen skeptisch, weil natürlich ist es auch dumm, Kohle zu verheizen, weil es auch ineffizient ist, ne? Aber dieses ganze Wissen, was du dir da angeeignet hast, dass die jetzt einfach brachliegen lassen.",60,50,0,0,17,1,1
4,5,412,2,0:55:32,0:55:32,80,11,34,9,9,2,Ja.,60,50,0,0,1,1,1
4,5,413,2,0:55:36,0:55:40,80,11,34,9,9,3,"Ja, das wird ja auch viel verkauft. Wo die so tief drunter sind und so.",60,50,0,0,4,1,1
4,5,414,1,0:55:41,0:55:49,80,11,34,9,9,2,"Ja, weil ist ja nicht nur so, dass die da nur Kohle abgebaut haben. Die haben sich halt auch was ausgedacht, Ingenieurskunst, Maschinen und so, und das bleibt ja jetzt stagnierend.",30,60,0,0,8,1,1
4,5,415,2,0:55:47,0:55:47,80,11,34,9,9,2,Ja.,30,60,0,0,1,1,1
4,5,416,2,0:55:52,0:56:06,80,11,34,9,9,2,"Ja das ist ja jetzt hier, so lange zum Beispiel die noch Kohle abfackeln sind ja zum Beispiel diese E-Autos, wo sie jetzt da ganz toll, die haben ja wohl voll die beschissene CO2-Bilanz. Vor allem wenn die mit Kohlestrom fahren, kannst du besser nen Benziner fahren. Das ist nicht erfunden.",30,60,0,0,14,1,1
4,5,417,1,0:56:06,0:56:12,80,11,34,9,9,2,"Ja, auch das Erzeugen von diesen Lithium-Batterien. Das ist ja ähnlich wie diese Solar-Platten, die Photovoltaik-Platten, die du auf dem Dach hast.",30,60,0,0,6,1,1
4,5,418,2,0:56:12,0:56:28,80,11,34,9,9,2,"Ja wie gesagt, das wäre überhaupt nicht effizient, ne? Also die CO2-Bilanz wäre sogar schlechter. Anders wäre es halt, wenn du die mit Atomstrom laden würdest. Weil die, ich meine Atomstrom, klar, Atommüll und so, aber die CO2-Belastung von Atomstrom ist wohl super. Wohl, ist ja/",30,60,0,0,16,1,1
4,5,419,1,0:56:14,0:56:14,80,11,34,9,9,2,Ne.,30,60,0,0,1,1,1
4,5,420,1,0:56:24,0:56:28,80,11,34,9,9,2,"Jaja, klar. (..) Ja das stimmt, ist richtig.",30,60,0,0,4,1,1
4,5,421,1,0:56:30,0:56:34,80,11,34,9,9,2,"Ja dann muss man halt den ganzen CO2-Rotz wieder zurück in die Erde pumpen. Was ja auch mit sowas (unv.), ne?",30,60,0,0,4,1,1
4,5,422,2,0:56:34,0:56:35,80,11,34,9,9,2,Ja weiß ich nicht. (Kopfschütteln),30,60,0,0,1,1,1
4,5,444,1,0:59:09,0:59:17,80,62,99,9,9,3,"Der Raab. (lacht) Echt. (.) YEEHA. Jetzt geht's ab, jetzt pass mal auf ey.",40,70,0,0,8,1,1
4,5,445,2,0:59:10,0:59:19,80,62,99,9,9,3,"(lacht) So steht er da. (imitiert Raabs Geste) (unv.) Oder so ""Yeah"". (lacht) (..) ""Pass mal auf, jetzt machen wir die klar.""",40,70,0,0,9,1,1
4,5,446,2,0:59:49,1:00:17,80,21,36,3,9,2,"Dann muss sie mal in Italien zum Arzt fahren. (...) Meine Schwester sagte, also die ist ja hier gemeldet, wenn die mit meinen Neffen oder meinen Nichten zum Zahnarzt geht, musst du ja nichts bezahlen. Spange oder so, ist ja kein Thema da. Wenn du in Italien da, da sind die ja auch krankenversichert, da musst du aber trotzdem alles selber bezahlen. Spange kostet da irgendwie fünftausend Euro. Deswegen laufen die da auch alle mit den Zähnen so krumm und schief rum.",60,50,0,0,28,1,1
4,5,447,2,1:00:23,1:00:25,80,11,36,9,9,3,"Deswegen sind die auch immer so ""ok"", die fahren dann hier Ärzte abklappern und so, ne?",50,99,0,0,2,1,1
4,5,448,1,1:00:27,1:00:27,80,11,36,9,9,3,Die fahren wohin?,50,99,0,0,1,1,1
4,5,449,2,1:00:28,1:00:30,80,11,36,9,9,3,Deswegen fahren die auch immer hierhin zum Ärzte abklappern. Zahnarzt und so.,50,99,0,0,2,1,1
4,5,450,1,1:00:30,1:00:31,80,11,36,9,9,3,"Achso, ok.",50,99,0,0,1,1,1
4,5,451,2,1:00:33,1:00:34,80,11,36,9,9,3,So mit Spange und so.,50,99,0,0,1,1,1
4,5,452,1,1:00:35,1:00:39,80,11,36,9,9,3,"Was kann man denn generell sagen, sind die Ärzte, von der Qualität her, so wie unsere?",50,99,0,0,4,1,1
4,5,453,2,1:00:40,1:00:40,80,11,36,9,9,3,Zahnärzte?,50,99,0,0,1,1,1
4,5,454,1,1:00:41,1:00:43,80,11,36,9,9,3,Das Gesundheitssystem so im Allgemeinen. In Italien?,50,99,0,0,2,1,1
4,5,455,2,1:00:43,1:00:47,80,11,36,9,9,3,"Wenn du viel Geld hast, ja klar. Du musst aber halt erstmal bezahlen, ne?",50,99,0,0,4,1,1
4,5,456,1,1:00:49,1:00:50,80,11,36,9,9,3,"Ja gut, das ist natürlich/",50,99,0,0,1,1,1
4,5,457,2,1:00:51,1:00:58,80,11,36,9,9,3,"Aber dafür, wenn wir schon darüber reden, das jeder Dritte da arbeitslos ist, oder so. Da kosten die viertausend Euro viel mehr.",50,99,0,0,7,1,1
4,5,458,1,1:00:57,1:01:15,80,11,36,9,9,3,"Jaja, ich hatte ja mal 2009 diesen Skiunfall, ne? Mit dem Snowboard. Da war ich ja in Österreich im Krankenhaus gewesen. Und der mir gegenüber lag, der war Österreicher, der nach Amerika ausgewandert war. Und der hatte was mit der Pumpe, und ist dann für eine OP wieder nach Österreich geflogen, weil der in Amerika hundertzwanzigtausend Dollar dafür hätte bezahlen müssen.",50,99,0,0,18,1,1
4,5,459,2,1:01:15,1:01:16,80,11,36,9,9,3,"Ja, das ist ja/",50,99,0,0,1,1,1
4,5,460,1,1:01:17,1:01:21,80,11,36,9,9,3,"Alter ey. // Ich glaub, Bypässe // und Stent oder sowas.",50,99,0,0,4,1,1
4,5,461,2,1:01:18,1:01:28,80,11,36,9,9,3,"// Du, die, Ryanair hin/ // (..) Ryanair hin und zurück kostet irgendwie siebzig Euro oder was. Und wenn dann eine Zahnspange dreitausend Euro kostet, alles klar, dann machen wir ne Woche Urlaub in Deutschland.",50,99,0,0,10,1,1
4,5,462,1,1:01:39,1:01:40,80,22,99,9,9,3,"Was ist sie noch? Physikerin, ne?",30,99,0,0,1,1,1
4,5,463,2,1:01:41,1:01:41,80,22,99,9,9,3,Mh?,30,99,0,0,1,1,1
4,5,464,1,1:01:41,1:01:43,80,22,99,9,9,3,"Die Merkel ist Physikerin, oder wie war das noch?",30,99,0,0,2,1,1
4,5,465,2,1:01:44,1:01:48,80,22,99,9,9,3,"Ja (..) Also die hat einen Doktor in Physik, also.",30,99,0,0,4,1,1
4,5,466,1,1:01:46,1:01:46,80,32,99,9,9,3,Und er?,30,99,0,0,1,1,1
4,5,467,1,1:01:49,1:01:51,80,32,99,9,9,3,"Ja, so, genau. Und er, ist der nicht Anwalt? Oder was ist der noch?",30,99,0,0,2,1,1
4,5,468,2,1:01:54,1:02:07,80,32,99,9,9,3,"Bestimmt irgendwie ein Kunstlehrer, oder so. Keine Ahnung. (lacht) (..) Ich weiß das nicht, keine Ahnung, was der genau macht. (...) Jetzt muss ich mal überlegen, hat der nen Doktor?",30,99,0,0,13,1,1
4,5,469,1,1:01:57,1:01:59,80,32,99,9,9,3,"Jaja, ne, der müsste eigentlich so die Haare über den Kopf gekämmt, weißt du?",30,99,0,0,2,1,1
4,5,470,1,1:02:09,1:02:11,80,12,99,9,9,3,Doktor Merkel oder Doktor Steinbrück?,30,99,0,0,2,1,1
4,5,471,2,1:02:11,1:02:13,80,22,99,9,9,3,"Nein ich meine ja, Merkel klar, die hat ja ihre/",30,99,0,0,2,1,1
4,5,472,1,1:02:13,1:02:16,80,22,99,9,9,3,"Wobei, weiß ich nicht. Also ich weiß, dass die studiert ist, hat die denn einen Doktortitel?",30,99,0,0,3,1,1
4,5,473,2,1:02:19,1:02:24,80,22,99,9,9,3,Frau Merkel? Oder was? Ja. (..) Die haben doch mal,30,99,0,0,5,1,1
4,5,474,1,1:02:20,1:02:20,80,22,99,9,9,3,Ja.,30,99,0,0,1,1,1
4,5,475,1,1:02:24,1:02:27,80,22,99,9,9,3,"Hier, der Sauer, der hat auf jeden Fall einen. Der Mann da. Der ist Doktor für/",30,99,0,0,3,1,1
4,5,476,2,1:02:28,1:02:36,80,22,99,9,9,3,"Die haben doch auch ihre Doktorarbeit da unter die Lupe genommen. Da, wo diese ganzen, (Geste) diese ganzen, weißt du doch, diese Plagiat, blablabla/",30,99,0,0,8,1,1
4,5,477,1,1:02:31,1:02:31,80,22,99,9,9,3,Echt?,30,99,0,0,1,1,1
4,5,478,1,1:02:38,1:02:39,80,22,99,9,9,3,Guttenplag und so.,30,99,0,0,1,1,1
4,5,483,1,1:03:56,1:03:57,80,31,99,9,3,3,"Pflegerer, jajaja.",40,70,0,0,1,1,1
4,5,484,2,1:03:57,1:03:57,80,31,99,9,3,3,Ja.,40,70,0,0,1,1,1
4,5,485,1,1:04:31,1:04:33,80,32,99,9,3,3,"Der hat die ganze Zeit seine unteren Zähne freiliegen, das ist aber irgendwie komisch, ne?",60,99,0,0,2,1,1
4,5,486,2,1:06:51,1:06:53,99,31,36,9,3,2,"Naja (murmelt, schüttelt den Kopf)",60,99,0,1,2,1,1
4,5,487,2,1:06:57,1:07:02,80,31,36,9,2,2,"Gut, wenn du jetzt nur auf die Migranten, die bleiben wahrscheinlich alle zu Hause. Die freuen sich, dass die das Geld mitnehmen können und gut, aber/",60,99,0,0,5,1,1
4,5,488,1,1:07:02,1:07:06,80,31,36,9,2,2,"Auf jeden Fall. Vor allen Dingen haben die eh fünfzig Kinder. Ob die jetzt in den Hort gehen oder zu Hause sind, ist ja sowieso egal, ne?",60,99,0,0,4,1,1
4,5,489,2,1:07:07,1:07:20,80,31,36,9,2,2,"Obwohl jetzt andere, (..) keine Ahnung. Wenn die Steffi jetzt ein Kind kriegen würde, wenn sie sich das überlegen könnte, ob sie weiter/ Weil, hat sie die Wahl, geh ich arbeiten, oder/ Finde ich ok.",50,60,0,0,13,1,1
4,5,490,1,1:07:10,1:07:11,80,31,36,9,9,2,"Joa, ich halte da nichts von.",60,99,0,0,1,1,1
4,5,491,2,1:08:09,1:08:10,80,21,36,9,9,3,Gibt es hier eigentlich eine?,50,30,0,0,1,1,1
4,5,492,1,1:08:13,1:08:18,80,21,36,9,9,3,"Ja, pfh, weiß ich nicht. Heiko bringt sein Kind nach Espel weiß ich wohl. Also jetzt in Obersteinbrück speziell, oder was?",50,30,0,0,5,1,1
4,5,493,2,1:08:19,1:08:26,80,21,36,9,9,3,"Ja gut, Espel, (unv.). (...) Ist das dann eine Kita richtig, oder so eine Tagesmutter?",50,99,0,0,7,1,1
4,5,494,1,1:08:28,1:08:30,80,21,36,9,9,3,"Er erzählt irgendwas von einer Tagesmutter, die das macht.",50,99,0,0,2,1,1
4,5,495,2,1:08:34,1:08:35,80,21,36,9,9,3,Aber geht sie denn //arbeiten//?,50,99,0,0,1,1,1
4,5,496,1,1:08:35,1:08:49,80,21,36,9,9,3,"// Wenn man // über den Begriff nachdenk/ Jaja, irgendwie, zum einen hier bei dem Mobis, da über dem Kreisel in diesem grünen Gartenmarkt, beim Toom da. Und zum anderen beim Tierarzt, als hier Rechnung schreiben und so.",50,99,0,0,14,1,1
4,5,497,2,1:08:50,1:08:54,80,21,36,9,9,3,"Ach so, und warum macht die/ Achso, ist die Verwaltungs-, also hier Bürokauffrau oder so?",50,99,0,0,4,1,1
4,5,498,1,1:08:54,1:08:56,80,21,36,9,9,3,"Ja, irgendwie sowas. Verwaltuns-Schüsselapeng, keine Ahnung.",50,99,0,0,2,1,1
4,5,499,2,1:08:57,1:09:00,80,21,36,9,9,3,"Und da bei diesem Gartenladen, macht die da (..) Abrechnungen.",50,99,0,0,3,1,1
4,5,500,1,1:08:59,1:08:59,80,21,36,9,9,3,Auch Abrechnungen.,50,99,0,0,1,1,1
4,5,501,2,1:09:31,1:09:38,80,31,33,1,3,2,"Das ist aber auch ein Ding irgendwie, ne? Aber was kann die denn dafür? (.) Frau Merkel jetzt. (.) Wenn du ein Google-Mail/",60,99,0,0,7,1,1
4,5,502,1,1:09:38,1:09:45,80,31,33,1,3,2,"Ja, aber besonder / Stimmt schon. Nee. Du hörst das, aber was willst du machen? Ne? Stecker ziehen, oder was? Kannst du mit (unv.)",60,99,0,0,7,1,1
4,5,503,2,1:09:45,1:09:54,80,31,33,1,3,2,"Ja, ist ja richtig, aber was soll/ Ich hab ein Google-Mail Konto, und das ist in den USA registriert, ja und wenn die das da dürfen, dann ist das halt so.",50,60,0,0,9,1,1
4,5,504,1,1:09:54,1:09:55,80,31,33,1,3,2,Das stimmt.,50,60,0,0,1,1,1
4,5,505,2,1:09:55,1:09:58,80,31,33,1,3,2,Also dann ist es ja im Grunde genommen amerikanisches // Recht. //,50,60,0,0,3,1,1
